s/n,Rand 1,Rand 2,Date,Item,House Collection/ Self Pickup,Organisation,Bin Location
9319,0.390159599,0.020862777,14/05/2022,Beer Bottle,House Collection,Greensquare,NA
9320,0.241560531,0.166458804,17/07/2022,Glass Medicine Bottle,Self Disposal,Ezi,NA
9321,0.231569207,0.962540157,10/10/2021,Glass Medicine Bottle,House Collection,NA,YISHUN STREET 31
9322,0.909376164,0.098865249,15/09/2022,Cutlery,Self Disposal,Salvation Army,NA
9323,0.162269021,0.603396999,21/02/2021,Facial Cleanser Bottle,House Collection,NA,GALLOP WALK
9324,0.724811421,0.097335784,17/04/2021,Paper Packaging,Self Disposal,Salvation Army,NA
9325,0.61288133,0.905997622,09/05/2022,Tablets,Self Disposal,NA,WESTWOOD CRESCENT
9326,0.493862457,0.729114341,27/02/2022,Canned Food Can,Self Disposal,NA,DAFNE STREET
9327,0.510512787,0.796551973,24/07/2021,Biscuits,House Collection,NA,DEFU AVENUE 1
9328,0.2998922,0.519011581,08/11/2021,Paint Container,Self Disposal,NA,CORAL ISLAND
9329,0.275555651,0.533442542,24/06/2022,Paint Container,House Collection,NA,JALAN PELEPAH
9330,0.390991175,0.326390444,10/11/2022,Beer Bottle,Self Disposal,Alba E-waste Smart Recycling,NA
9331,0.22708482,0.670834345,23/09/2022,Glass Cosmetic Bottle,Self Disposal,NA,HAPPY AVENUE NORTH
9332,0.794391606,0.690284547,05/01/2021,Mirror,Self Disposal,NA,KAKI BUKIT AVENUE 3
9333,0.647296518,0.111414069,25/03/2022,Toy Cars,Self Disposal,Salvation Army,NA
9334,0.334167827,0.437124369,28/03/2021,Shampoo Bottle,Self Disposal,PWC-Sembwaste,NA
9335,0.793719485,0.459516515,15/09/2022,Ceramic,Self Disposal,PWC-800 Super,NA
9336,0.862049665,0.34467782,15/08/2022,Paper Envelope,Self Disposal,Alba E-waste Smart Recycling,NA
9337,0.32080866,0.457303399,19/09/2021,Shampoo Bottle,Self Disposal,PWC-800 Super,NA
9338,0.337938427,0.84181759,28/06/2022,Shampoo Bottle,Self Disposal,NA,JALAN RUKAM
9339,0.964043566,0.717627779,07/10/2022,Toasters,Self Disposal,NA,SECOND STREET
9340,0.518466721,0.745083167,01/06/2022,Aerosol Can,House Collection,NA,EASTWOOD TERRACE
9341,0.622686514,0.245360694,27/02/2022,Magazine,Self Disposal,Tidy,NA
9342,0.629109691,0.606558008,27/09/2021,Blouses,House Collection,NA,CORONATION ROAD WEST
9343,0.019290321,0.841875589,03/08/2022,Aerosol Can,House Collection,NA,JALAN REBANA
9344,0.155518629,0.724507264,12/08/2021,Facial Cleanser Bottle,Self Disposal,NA,JALAN TUA KONG
9345,0.939986688,0.310528569,05/02/2022,Flyer,House Collection,Alba,NA
9346,0.90652052,0.080739475,15/04/2021,Toys,Self Disposal,Passiton.org,NA
9347,0.49134751,0.353347208,14/03/2021,Canned Food Can,Self Disposal,Alba E-waste Smart Recycling,NA
9348,0.160101181,0.859395159,13/06/2022,Facial Cleanser Bottle,Self Disposal,NA,LORONG PISANG EMAS
9349,0.179626598,0.401682057,25/10/2021,Facial Cleanser Bottle,House Collection,PWC-Alba-WH,NA
9350,0.332531944,0.349758388,20/08/2021,Shampoo Bottle,Self Disposal,Alba E-waste Smart Recycling,NA
9351,0.357562906,0.268025877,14/09/2021,Shampoo Bottle,Self Disposal,Tidy,NA
9352,0.910076523,0.967104332,25/07/2022,Mobile Telephones,Self Disposal,NA,JALAN SAJAK
9353,0.512472107,0.699013409,21/08/2021,Mobile Telephones,Self Disposal,NA,CEYLON LANE
9354,0.821394664,0.556160729,24/04/2022,Greeting Card,House Collection,NA,ENG WATT STREET
9355,0.466154914,0.137070331,23/12/2021,Canned Food Can,Self Disposal,Ezi,NA
9356,0.904912608,0.001771382,11/07/2021,Markers,House Collection,Greensquare,NA
9357,0.196091641,0.274059395,28/04/2022,Glass Cosmetic Bottle,House Collection,Alba,NA
9358,0.272875014,0.885551018,26/03/2021,Paint Container,House Collection,NA,BENOI PLACE
9359,0.925699922,0.518860485,27/07/2022,Bedding,Self Disposal,NA,COVE AVENUE
9360,0.986068579,0.463889238,09/06/2021,Walkers,Self Disposal,PWC-800 Super,NA
9361,0.940759723,0.105999277,29/07/2021,Magazine,Self Disposal,Salvation Army,NA
9362,0.793918357,0.953462904,01/10/2022,Drinking Straw,Self Disposal,NA,KANDIS WALK
9363,0.682697008,0.446789824,31/01/2021,Namecard,Self Disposal,PWC-Sembwaste,NA
9364,0.674519996,0.808334418,31/12/2021,Ceramic,Self Disposal,NA,JOO HONG ROAD
9365,0.241645874,0.848906539,21/03/2022,Glass Medicine Bottle,House Collection,NA,BUKIT WAY
9366,0.478164936,0.919281609,30/01/2022,Canned Food Can,House Collection,NA,JALAN ASAS
9367,0.366715301,0.158046372,01/09/2022,Beer Bottle,Self Disposal,Ezi,NA
9368,0.862828761,0.653812623,27/09/2021,Plastic Egg Tray,House Collection,NA,BENDEMEER ROAD
9369,0.224990308,0.827740604,10/07/2021,Glass Cosmetic Bottle,Self Disposal,NA,ANG MO KIO STREET 42
9370,0.046692591,0.676359187,21/11/2021,Bodywash Bottle,Self Disposal,NA,LORONG 21 GEYLANG
9371,0.873855871,0.226809494,26/11/2021,Melamine,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9372,0.897586106,0.68568706,17/04/2021,Canned Food Can,House Collection,NA,UBI VIEW
9373,0.918026378,0.314181781,22/11/2021,Juice Carton,House Collection,Alba,NA
9374,0.472684981,0.894815908,29/04/2022,Canned Food Can,House Collection,NA,YUNNAN DRIVE 2
9375,0.454448476,0.5202238,01/06/2022,Biscuit Tin,Self Disposal,NA,TANJONG BEACH WALK
9376,0.01924352,0.217116372,22/11/2021,Aerosol Can,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9377,0.395036142,0.957644125,30/03/2022,Beer Bottle,House Collection,NA,JALAN TAMPANG
9378,0.882234533,0.748764,03/07/2021,Paper Receipt,Self Disposal,NA,JALAN PERGAM
9379,0.222768214,0.45583121,05/11/2021,Glass Cosmetic Bottle,Self Disposal,PWC-800 Super,NA
9380,0.755384155,0.110328776,20/01/2022,Pyrex Glass,Self Disposal,Salvation Army,NA
9381,0.535899203,0.40707709,29/04/2021,Mirror,House Collection,PWC-Alba-WH,NA
9382,0.450484927,0.809408031,18/07/2022,Biscuit Tin,House Collection,NA,JALAN CHORAK
9383,0.351849695,0.349443963,15/02/2021,Shampoo Bottle,Self Disposal,Alba E-waste Smart Recycling,NA
9384,0.578299456,0.36531663,01/02/2022,Bodywash Bottle,House Collection,PWC-Alba-WH,NA
9385,0.767962779,0.869372871,07/03/2021,Reusable Bags,House Collection,NA,PULAU DAMAR LAUT
9386,0.512642215,0.132179915,18/09/2022,Modems,Self Disposal,Salvation Army,NA
9387,0.312711049,0.805694425,11/05/2021,Paint Container,House Collection,NA,RECREATION ROAD
9388,0.196223023,0.456575318,01/10/2021,Glass Cosmetic Bottle,Self Disposal,PWC-800 Super,NA
9389,0.24232407,0.284923322,10/10/2021,Glass Medicine Bottle,House Collection,Alba,NA
9390,0.279335936,0.854844696,10/06/2021,Paint Container,House Collection,NA,TOH TUCK LINK
9391,0.995656433,0.828238652,25/06/2021,Aerosol Can,Self Disposal,NA,ANG MO KIO DRIVE
9392,0.707501877,0.033210189,11/05/2022,Prams,House Collection,Greensquare,NA
9393,0.34897352,0.651912158,17/08/2021,Shampoo Bottle,House Collection,NA,KIM KEAT CLOSE
9394,0.11207897,0.181770974,21/06/2022,Detergent Bottle,Self Disposal,Ezi,NA
9395,0.263840221,0.583821962,22/01/2021,Glass Medicine Bottle,Self Disposal,NA,HALIFAX ROAD
9396,0.183009421,0.395910887,06/12/2021,Glass Cosmetic Bottle,House Collection,PWC-Alba-WH,NA
9397,0.774222092,0.548372592,26/07/2021,Medicine Blister Pack,House Collection,NA,TANGLIN HALT ROAD
9398,0.299528396,0.4724717,18/09/2021,Paint Container,Self Disposal,PWC-800 Super,NA
9399,0.768863213,0.703323694,06/10/2022,Skirts,Self Disposal,NA,KURAU TERRACE
9400,0.046032136,0.642707696,18/06/2021,Bodywash Bottle,House Collection,NA,GOLDHILL VIEW
9401,0.218443078,0.142910234,26/06/2021,Glass Cosmetic Bottle,Self Disposal,Ezi,NA
9402,0.722190693,0.045477487,23/05/2022,Magazine Wrapper,Self Disposal,Passiton.org,NA
9403,0.929943741,0.807764892,02/12/2021,Mobile Telephones,House Collection,NA,LEITH PARK
9404,0.139328056,0.82699652,22/08/2022,Facial Cleanser Bottle,House Collection,NA,ANG MO KIO STREET 52
9405,0.480262854,0.9346445,06/05/2022,Canned Food Can,Self Disposal,NA,SUNGEI KADUT DRIVE
9406,0.628805253,0.468440965,13/11/2022,Reusable Bags,Self Disposal,PWC-800 Super,NA
9407,0.631737767,0.148764089,05/07/2021,Mobile Telephones,Self Disposal,Ezi,NA
9408,0.492035929,0.796345269,14/02/2022,Canned Food Can,House Collection,NA,DEFU LANE 1
9409,0.808572953,0.554327766,29/09/2021,Skirts,House Collection,NA,JALAN KUKOH
9410,0.650657008,0.087181779,22/12/2021,Tables,Self Disposal,Passiton.org,NA
9411,0.983584174,0.975639798,10/11/2022,Irons,Self Disposal,NA,LENTOR GREEN
9412,0.415949365,0.28344049,06/01/2022,Biscuit Tin,House Collection,Alba,NA
9413,0.77593507,0.155867395,08/07/2021,Wax Paper,Self Disposal,Ezi,NA
9414,0.425102266,0.279030207,14/10/2022,Biscuit Tin,House Collection,Alba,NA
9415,0.832363448,0.249381632,02/04/2021,Clothes Dryers,Self Disposal,Tidy,NA
9416,0.714900272,0.414020534,14/09/2021,Mirror,Self Disposal,PWC-Sembwaste,NA
9417,0.062598271,0.404575994,20/02/2021,Bodywash Bottle,House Collection,PWC-Alba-WH,NA
9418,0.208306278,0.518367999,28/11/2021,Glass Cosmetic Bottle,House Collection,NA,KEPPEL BAY VIEW
9419,0.80508293,0.048118618,09/06/2022,Sandals,Self Disposal,Passiton.org,NA
9420,0.220983701,0.989674847,30/08/2022,Glass Cosmetic Bottle,House Collection,NA,SELETAR TERRACE
9421,0.032303577,0.292876732,19/03/2022,Aerosol Can,House Collection,Alba,NA
9422,0.840101577,0.128705286,23/07/2022,Calendar,Self Disposal,Salvation Army,NA
9423,0.856859969,0.799648094,27/11/2022,Facial Cleanser Bottle,House Collection,NA,ANCHORVALE LANE
9424,0.572315858,0.970525858,23/03/2021,Network Hubs,Self Disposal,NA,SPRINGLEAF CRESCENT
9425,0.385404659,0.753230323,21/06/2022,Beer Bottle,Self Disposal,NA,NICOLL DRIVE
9426,0.822110554,0.119450097,01/05/2021,Paper Bag,Self Disposal,Salvation Army,NA
9427,0.531604616,0.53894795,02/09/2021,Crockery,House Collection,NA,WEST COAST PLACE
9428,0.449304055,0.123083676,14/06/2022,Biscuit Tin,Self Disposal,Salvation Army,NA
9429,0.641683382,0.047399522,02/08/2022,Egg Tray,Self Disposal,Passiton.org,NA
9430,0.948140823,0.302645282,21/03/2022,Instant Noodles,House Collection,Alba,NA
9431,0.095121785,0.898880258,19/12/2021,Detergent Bottle,Self Disposal,NA,TUAS AVENUE 7
9432,0.006950458,0.616708627,08/12/2021,Aerosol Can,House Collection,NA,MOUNT SINAI ROAD
9433,0.729257713,0.314223999,30/01/2022,Biscuits,House Collection,Alba,NA
9434,0.205465233,0.660910321,30/09/2022,Glass Cosmetic Bottle,House Collection,NA,POTONG PASIR AVENUE 1
9435,0.145893684,0.499513499,10/04/2022,Facial Cleanser Bottle,Self Disposal,PWC-800 Super,NA
9436,0.009125591,0.710546602,31/05/2021,Aerosol Can,Self Disposal,NA,SERAYA ROAD
9437,0.108404244,0.200631632,09/08/2021,Detergent Bottle,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9438,0.287528656,0.740017795,19/09/2021,Paint Container,Self Disposal,NA,CHAI CHEE LANE
9439,0.820961685,0.376442462,11/05/2022,Glass Bowl,House Collection,PWC-Alba-WH,NA
9440,0.11468093,0.773335939,05/04/2021,Detergent Bottle,Self Disposal,NA,TAMPINES AVENUE 12
9441,0.331431196,0.376587164,07/09/2021,Shampoo Bottle,House Collection,PWC-Alba-WH,NA
9442,0.479278413,0.380868289,16/04/2021,Canned Food Can,House Collection,PWC-Alba-WH,NA
9443,0.868440251,0.730891694,05/04/2021,Biscuits,House Collection,NA,CHAI CHEE AVENUE
9444,0.890029874,0.692062274,04/07/2022,Laptops,Self Disposal,NA,SIMS VIEW
9445,0.747762392,0.742502898,02/11/2022,Belts,Self Disposal,NA,CHANGI BUSINESS PARK CRESCENT
9446,0.845601,0.282995834,01/12/2021,Board Games,House Collection,Alba,NA
9447,0.162114369,0.911240524,24/01/2022,Facial Cleanser Bottle,House Collection,NA,PAVILION GROVE
9448,0.889038881,0.780436554,01/08/2021,Sofas,House Collection,NA,HOUGANG AVENUE 6
9449,0.247138716,0.73731855,26/09/2022,Glass Medicine Bottle,House Collection,NA,LUCKY HEIGHTS
9450,0.779576717,0.961789664,27/06/2021,Plastic Food Bottle,House Collection,NA,YISHUN AVENUE 9
9451,0.451685166,0.737147364,20/05/2022,Biscuit Tin,Self Disposal,NA,LUCKY VIEW
9452,0.549160012,0.722981519,20/08/2021,Handbags,House Collection,NA,NORMA TERRACE
9453,0.068801976,0.783827317,25/04/2022,Bodywash Bottle,Self Disposal,NA,JALAN HOCK CHYE
9454,0.441479225,0.427648051,21/10/2021,Biscuit Tin,Self Disposal,PWC-Sembwaste,NA
9455,0.909817807,0.04292615,11/03/2021,Desktop Monitors,House Collection,Greensquare,NA
9456,0.272037066,0.209532037,05/06/2022,Glass Medicine Bottle,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9457,0.188925881,0.590331409,13/11/2021,Glass Cosmetic Bottle,Self Disposal,NA,KILLINEY ROAD
9458,0.191338599,0.108272493,08/06/2022,Glass Cosmetic Bottle,Self Disposal,Salvation Army,NA
9459,0.671508977,0.007134564,03/06/2021,Mobile Telephones,House Collection,Greensquare,NA
9460,0.942902455,0.806667926,08/01/2021,Shredded Paper,Self Disposal,NA,PARRY ROAD
9461,0.1259122,0.872468781,31/01/2022,Detergent Bottle,House Collection,NA,FISHERY PORT ROAD
9462,0.621026576,0.004242193,11/03/2021,Book,House Collection,Greensquare,NA
9463,0.405250089,0.632676716,11/11/2021,Beer Bottle,Self Disposal,NA,MARYMOUNT ROAD
9464,0.986439147,0.095734896,07/10/2022,Belts,Self Disposal,Salvation Army,NA
9465,0.065587492,0.171815343,27/08/2021,Bodywash Bottle,Self Disposal,Ezi,NA
9466,0.728970819,0.129641811,26/08/2021,Shorts,Self Disposal,Salvation Army,NA
9467,0.721638923,0.229770028,08/06/2021,Glass Bowl,Self Disposal,Tidy,NA
9468,0.618640998,0.573744705,01/11/2022,Glass Medicine Bottle,Self Disposal,NA,CLIVE STREET
9469,0.472859389,0.702283074,13/03/2022,Canned Food Can,House Collection,NA,LORONG 108 CHANGI
9470,0.635695375,0.52974908,18/03/2021,Paper Towel,House Collection,NA,SPRINGWOOD CLOSE
9471,0.077778994,0.487242084,14/04/2022,Bodywash Bottle,Self Disposal,PWC-800 Super,NA
9472,0.263309882,0.949310241,02/11/2021,Glass Medicine Bottle,Self Disposal,NA,ADMIRALTY LINK
9473,0.331812901,0.09844094,04/03/2021,Shampoo Bottle,Self Disposal,Salvation Army,NA
9474,0.930524365,0.435986198,31/07/2022,Routers,Self Disposal,PWC-Sembwaste,NA
9475,0.221417861,0.834461802,20/04/2022,Glass Cosmetic Bottle,House Collection,NA,BRIGHT HILL CRESCENT
9476,0.518871192,0.590830824,03/04/2021,Facial Cleanser Bottle,House Collection,NA,GRANGE ROAD
9477,0.031586604,0.806866556,29/01/2022,Aerosol Can,House Collection,NA,PARRY AVENUE
9478,0.796144242,0.163263732,06/11/2021,Diaper,Self Disposal,Ezi,NA
9479,0.528496097,0.247060539,11/03/2021,High Chairs,Self Disposal,Tidy,NA
9480,0.891819635,0.890402414,13/02/2021,Air-Conditioners,Self Disposal,NA,TUAS BASIN LANE
9481,0.973935456,0.654883357,06/04/2021,Potato Chip Bag,House Collection,NA,KALLANG PLACE
9482,0.664849159,0.062617375,10/11/2021,Toilet Paper Roll,Self Disposal,Passiton.org,NA
9483,0.58359235,0.529985818,26/05/2021,Paper Bag,House Collection,NA,SCIENCE PARK DRIVE
9484,0.711597293,0.824168824,31/05/2021,Printers,House Collection,NA,BRIDPORT AVENUE
9485,0.933131454,0.771194083,11/08/2022,Instant Noodle Bag,Self Disposal,NA,SIMEI STREET 3
9486,0.981111166,0.747197424,19/01/2021,Newspaper,House Collection,NA,PEAKVILLE WALK
9487,0.258845675,0.676891385,23/10/2022,Glass Medicine Bottle,Self Disposal,NA,LORONG 13 GEYLANG
9488,0.126357811,0.644918502,24/03/2021,Detergent Bottle,Self Disposal,NA,AKYAB ROAD
9489,0.851992795,0.871393066,28/06/2022,Long Fluorescent Tubes,Self Disposal,NA,JALAN TERUSAN
9490,0.344552988,0.767044074,23/10/2022,Shampoo Bottle,Self Disposal,NA,RIVERINA CRESCENT
9491,0.17280927,0.125249827,21/04/2022,Facial Cleanser Bottle,Self Disposal,Salvation Army,NA
9492,0.312009039,0.409786332,12/05/2021,Paint Container,Self Disposal,PWC-Sembwaste,NA
9493,0.682914767,0.199930428,03/02/2022,Newspaper,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9494,0.025130712,0.583508396,07/08/2022,Aerosol Can,House Collection,NA,HULLET ROAD
9495,0.671137511,0.756767922,17/12/2021,Computers,Self Disposal,NA,LOYANG WAY 6
9496,0.453418851,0.054803348,09/03/2021,Biscuit Tin,Self Disposal,Passiton.org,NA
9497,0.140518563,0.775693526,14/08/2021,Facial Cleanser Bottle,House Collection,NA,TAMPINES STREET 85
9498,0.261959055,0.073282481,10/01/2021,Glass Medicine Bottle,Self Disposal,Passiton.org,NA
9499,0.387531075,0.844662451,16/08/2022,Beer Bottle,Self Disposal,NA,JALAN CHENGAM
9500,0.852327651,0.673764726,03/10/2022,Electric Mobility Scooters,House Collection,NA,ALJUNIED WALK
9501,0.982863147,0.743862851,03/07/2022,Toilet Paper Roll,House Collection,NA,PARI DEDAP WALK
9502,0.78587803,0.382959015,25/04/2021,Pens,House Collection,PWC-Alba-WH,NA
9503,0.052234736,0.395706452,04/10/2022,Bodywash Bottle,House Collection,PWC-Alba-WH,NA
9504,0.850915322,0.617036965,07/01/2021,Routers,Self Disposal,NA,MOUNT SINAI PLAIN
9505,0.933608275,0.932515413,28/09/2022,Mirror,House Collection,NA,JALAN BAHTERA
9506,0.528079946,0.946237962,07/10/2021,Bedding,House Collection,NA,MARSILING INDUSTRIAL ESTATE ROAD 5
9507,0.280266271,0.803408324,26/02/2021,Paint Container,Self Disposal,NA,LIMBOK TERRACE
9508,0.944878126,0.461186146,30/04/2022,Pens,Self Disposal,PWC-800 Super,NA
9509,0.20011842,0.859480139,25/04/2021,Glass Cosmetic Bottle,Self Disposal,NA,LORONG PISANG BATU
9510,0.327391484,0.714376112,12/07/2022,Shampoo Bottle,House Collection,NA,FORT ROAD
9511,0.335137305,0.067833514,02/01/2022,Shampoo Bottle,Self Disposal,Passiton.org,NA
9512,0.090325333,0.060781802,13/04/2022,Bodywash Bottle,Self Disposal,Passiton.org,NA
9513,0.773457092,0.244584831,07/11/2022,Washing Machines,Self Disposal,Tidy,NA
9514,0.534053994,0.402783429,02/10/2022,Air-Conditioners,House Collection,PWC-Alba-WH,NA
9515,0.544290357,0.321369608,07/01/2022,Paper Towel Roll,Self Disposal,Alba E-waste Smart Recycling,NA
9516,0.804718877,0.528587928,25/06/2021,Ovens,House Collection,NA,WINCHESTER ROAD
9517,0.454739237,0.408452013,16/02/2022,Canned Food Can,House Collection,PWC-Alba-WH,NA
9518,0.528553188,0.443716639,25/07/2021,Prams,Self Disposal,PWC-Sembwaste,NA
9519,0.558264566,0.115552444,19/11/2022,Aerosol Can,Self Disposal,Salvation Army,NA
9520,0.089973407,0.948730445,08/03/2021,Bodywash Bottle,House Collection,NA,SEMBAWANG VISTA
9521,0.893566424,0.371159035,20/08/2021,Medicine Blister Pack,House Collection,PWC-Alba-WH,NA
9522,0.228274179,0.464874561,03/05/2021,Glass Medicine Bottle,Self Disposal,PWC-800 Super,NA
9523,0.476134808,0.5577798,07/04/2022,Canned Food Can,House Collection,NA,HOSPITAL BOULEVARD
9524,0.498855336,0.508338965,23/07/2022,Canned Food Can,Self Disposal,NA,MOSQUE STREET
9525,0.149306562,0.539422232,23/09/2021,Facial Cleanser Bottle,House Collection,NA,WEST COAST AVENUE
9526,0.02926888,0.870356994,25/09/2021,Aerosol Can,House Collection,NA,SECOND CHIN BEE ROAD
9527,0.811610137,0.750003399,25/04/2022,Switches,Self Disposal,NA,JALAN CHEMPAKA PUTEH
9528,0.602620631,0.026112639,20/04/2022,Glass Plate,House Collection,Greensquare,NA
9529,0.583931001,0.720530688,30/07/2022,Paper Receipt,House Collection,NA,SWAN LAKE AVENUE
9530,0.54374231,0.875899873,10/10/2022,Newspaper,House Collection,NA,PIONEER VIEW
9531,0.068976197,0.965744994,05/05/2021,Bodywash Bottle,House Collection,NA,JALAN JERUJU
9532,0.902792042,0.666264956,25/07/2021,Printed Paper,Self Disposal,NA,MACPHERSON LANE
9533,0.842220908,0.158595013,09/02/2022,Paper Envelope,Self Disposal,Ezi,NA
9534,0.995177291,0.166542764,23/03/2022,Plant,Self Disposal,Ezi,NA
9535,0.305129661,0.11762932,18/12/2021,Paint Container,Self Disposal,Salvation Army,NA
9536,0.288115605,0.567629371,03/06/2022,Paint Container,House Collection,NA,JALAN KLAPA
9537,0.238811627,0.718467212,13/01/2021,Glass Medicine Bottle,House Collection,NA,TAMAN SIGLAP
9538,0.251006505,0.513780507,16/03/2022,Glass Medicine Bottle,House Collection,NA,RAEBURN PARK
9539,0.37085316,0.315845958,30/05/2022,Beer Bottle,House Collection,Alba,NA
9540,0.23813073,0.185574758,16/08/2021,Glass Medicine Bottle,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9541,0.541586145,0.451684008,27/09/2022,Brochure,Self Disposal,PWC-Sembwaste,NA
9542,0.764377765,0.518428877,21/10/2022,Writing Paper,House Collection,NA,KEPPEL BAY VIEW
9543,0.32764205,0.463047685,12/12/2021,Shampoo Bottle,Self Disposal,PWC-800 Super,NA
9544,0.055725053,0.161735469,16/05/2022,Bodywash Bottle,Self Disposal,Ezi,NA
9545,0.678740032,0.940899482,02/07/2022,Biscuit Tin,House Collection,NA,KRANJI CLOSE
9546,0.666911864,0.443811827,27/05/2021,Dolls,Self Disposal,PWC-Sembwaste,NA
9547,0.18978322,0.679090653,12/06/2021,Glass Cosmetic Bottle,House Collection,NA,PINE LANE
9548,0.277078829,0.180897086,16/08/2021,Paint Container,Self Disposal,Ezi,NA
9549,0.447256849,0.192677526,06/02/2021,Biscuit Tin,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9550,0.04794117,0.927491227,16/08/2022,Bodywash Bottle,House Collection,NA,JALAN LEKAR
9551,0.698743833,0.014444871,13/07/2022,Canned Food Can,House Collection,Greensquare,NA
9552,0.550393689,0.104735117,10/05/2022,Canned Food/Drinks,Self Disposal,Salvation Army,NA
9553,0.109571174,0.999824688,30/06/2022,Detergent Bottle,Self Disposal,NA,PONGGOL SEVENTEENTH AVENUE
9554,0.847968561,0.630356167,20/09/2021,Pants,Self Disposal,NA,CASSIA DRIVE
9555,0.171080971,0.337010746,30/01/2022,Facial Cleanser Bottle,Self Disposal,Alba E-waste Smart Recycling,NA
9556,0.521741506,0.761228006,11/05/2022,Brochure,House Collection,NA,LOYANG AVENUE
9557,0.823859164,0.9067895,12/04/2022,Toilet Paper Roll,House Collection,NA,LAKEPOINT DRIVE
9558,0.18381337,0.405010529,13/08/2022,Glass Cosmetic Bottle,House Collection,PWC-Alba-WH,NA
9559,0.996864901,0.185322286,01/06/2021,Biscuit Tin,Self Disposal,Gee Hoe Seng Pte Ltd,NA
9560,0.382979114,0.152335022,22/03/2021,Beer Bottle,Self Disposal,Ezi,NA
